model_name,case_id,repeat_id,dataset,prediction,confidence,ground_truth,n_judge_opinions
gpt-4o-mini,178,3,compas,NO,85.0,False,6
gpt-4o-mini,179,1,compas,NO,70.0,True,6
gpt-4o-mini,179,2,compas,NO,70.0,True,6
gpt-4o-mini,179,3,compas,NO,75.0,True,6
gpt-4o-mini,17,1,compas,NO,75.0,True,6
gpt-4o-mini,17,2,compas,NO,75.0,True,6
gpt-4o-mini,17,3,compas,NO,75.0,True,6
gpt-4o-mini,180,1,compas,YES,65.0,False,6
gpt-4o-mini,180,2,compas,NO,70.0,False,6
gpt-4o-mini,180,3,compas,NO,75.0,False,6
gpt-4o-mini,181,1,compas,NO,85.0,True,6
gpt-4o-mini,181,2,compas,NO,85.0,True,6
gpt-4o-mini,181,3,compas,NO,85.0,True,6
gpt-4o-mini,182,1,compas,NO,85.0,False,6
gpt-4o-mini,182,2,compas,NO,75.0,False,6
gpt-4o-mini,182,3,compas,NO,80.0,False,6
gpt-4o-mini,183,1,compas,NO,85.0,False,6
gpt-4o-mini,183,2,compas,NO,75.0,False,6
gpt-4o-mini,183,3,compas,NO,85.0,False,6
gpt-4o-mini,184,1,compas,YES,75.0,True,6
gpt-4o-mini,184,2,compas,YES,80.0,True,6
gpt-4o-mini,184,3,compas,YES,85.0,True,6
gpt-4o-mini,185,1,compas,NO,85.0,False,6
gpt-4o-mini,185,2,compas,NO,85.0,False,6
gpt-4o-mini,185,3,compas,NO,85.0,False,6
gpt-4o-mini,186,1,compas,YES,75.0,True,6
gpt-4o-mini,186,2,compas,YES,75.0,True,6
gpt-4o-mini,186,3,compas,YES,75.0,True,6
gpt-4o-mini,187,1,compas,NO,85.0,False,6
gpt-4o-mini,187,2,compas,NO,85.0,False,6
gpt-4o-mini,187,3,compas,NO,85.0,False,6
gpt-4o-mini,188,1,compas,YES,85.0,True,6
gpt-4o-mini,188,2,compas,YES,85.0,True,6
gpt-4o-mini,188,3,compas,YES,85.0,True,6
gpt-4o-mini,189,1,compas,NO,75.0,False,6
gpt-4o-mini,189,2,compas,NO,65.0,False,6
gpt-4o-mini,189,3,compas,NO,65.0,False,6
gpt-4o-mini,18,1,compas,NO,80.0,True,6
gpt-4o-mini,18,2,compas,NO,75.0,True,6
gpt-4o-mini,18,3,compas,NO,75.0,True,6
gpt-4o-mini,190,1,compas,YES,75.0,True,6
gpt-4o-mini,190,2,compas,YES,85.0,True,6
gpt-4o-mini,190,3,compas,YES,85.0,True,6
gpt-4o-mini,191,1,compas,NO,85.0,False,6
gpt-4o-mini,191,2,compas,NO,85.0,False,6
gpt-4o-mini,191,3,compas,NO,85.0,False,6
gpt-4o-mini,192,1,compas,YES,75.0,True,6
gpt-4o-mini,192,2,compas,YES,75.0,True,6
gpt-4o-mini,192,3,compas,YES,75.0,True,6
gpt-4o-mini,193,1,compas,YES,75.0,False,6
gpt-4o-mini,193,2,compas,YES,75.0,False,6
gpt-4o-mini,193,3,compas,YES,75.0,False,6
gpt-4o-mini,194,1,compas,YES,85.0,True,6
gpt-4o-mini,194,2,compas,YES,75.0,True,6
gpt-4o-mini,194,3,compas,YES,75.0,True,6
gpt-4o-mini,195,1,compas,NO,85.0,True,6
gpt-4o-mini,195,2,compas,NO,85.0,True,6
gpt-4o-mini,195,3,compas,NO,85.0,True,6
gpt-4o-mini,196,1,compas,NO,85.0,True,6
gpt-4o-mini,196,2,compas,NO,85.0,True,6
gpt-4o-mini,196,3,compas,NO,85.0,True,6
gpt-4o-mini,197,1,compas,NO,85.0,False,6
gpt-4o-mini,197,2,compas,NO,85.0,False,6
gpt-4o-mini,197,3,compas,NO,85.0,False,6
gpt-4o-mini,198,1,compas,NO,85.0,False,6
gpt-4o-mini,198,2,compas,NO,75.0,False,6
gpt-4o-mini,198,3,compas,NO,75.0,False,6
gpt-4o-mini,199,1,compas,YES,85.0,True,6
gpt-4o-mini,199,2,compas,YES,85.0,True,6
gpt-4o-mini,199,3,compas,YES,85.0,True,6
gpt-4o-mini,19,1,compas,NO,85.0,False,6
gpt-4o-mini,19,2,compas,NO,85.0,False,6
gpt-4o-mini,19,3,compas,NO,85.0,False,6
gpt-4o-mini,1,1,compas,YES,85.0,True,6
gpt-4o-mini,1,2,compas,YES,75.0,True,6
gpt-4o-mini,1,3,compas,YES,75.0,True,6
gpt-4o-mini,20,1,compas,NO,85.0,False,6
gpt-4o-mini,20,2,compas,NO,85.0,False,6
gpt-4o-mini,20,3,compas,NO,85.0,False,6
gpt-4o-mini,21,1,compas,NO,75.0,True,6
gpt-4o-mini,21,2,compas,NO,75.0,True,6
gpt-4o-mini,21,3,compas,NO,75.0,True,6
gpt-4o-mini,22,1,compas,NO,75.0,True,6
gpt-4o-mini,22,2,compas,NO,75.0,True,6
gpt-4o-mini,22,3,compas,NO,70.0,True,6
gpt-4o-mini,23,1,compas,NO,75.0,True,6
gpt-4o-mini,23,2,compas,NO,75.0,True,6
gpt-4o-mini,23,3,compas,NO,75.0,True,6
gpt-4o-mini,24,1,compas,YES,75.0,True,6
gpt-4o-mini,24,2,compas,YES,75.0,True,6
gpt-4o-mini,24,3,compas,YES,75.0,True,6
gpt-4o-mini,25,1,compas,NO,85.0,False,6
gpt-4o-mini,25,2,compas,NO,85.0,False,6
gpt-4o-mini,25,3,compas,NO,85.0,False,6
gpt-4o-mini,26,1,compas,NO,65.0,False,6
gpt-4o-mini,26,2,compas,YES,75.0,False,6
gpt-4o-mini,26,3,compas,NO,75.0,False,6
gpt-4o-mini,27,1,compas,NO,75.0,False,6
gpt-4o-mini,27,2,compas,NO,75.0,False,6
gpt-4o-mini,27,3,compas,NO,75.0,False,6
gpt-4o-mini,28,1,compas,NO,75.0,False,6
gpt-4o-mini,28,2,compas,NO,75.0,False,6
gpt-4o-mini,28,3,compas,NO,75.0,False,6
gpt-4o-mini,29,1,compas,YES,85.0,False,6
gpt-4o-mini,29,2,compas,YES,85.0,False,6
gpt-4o-mini,29,3,compas,YES,85.0,False,6
gpt-4o-mini,2,1,compas,YES,85.0,True,6
gpt-4o-mini,2,2,compas,YES,85.0,True,6
gpt-4o-mini,2,3,compas,YES,85.0,True,6
gpt-4o-mini,30,1,compas,YES,85.0,True,6
gpt-4o-mini,30,2,compas,YES,85.0,True,6
gpt-4o-mini,30,3,compas,YES,75.0,True,6
gpt-4o-mini,31,1,compas,NO,85.0,False,6
gpt-4o-mini,31,2,compas,NO,85.0,False,6
gpt-4o-mini,31,3,compas,NO,85.0,False,6
gpt-4o-mini,32,1,compas,NO,75.0,False,6
gpt-4o-mini,32,2,compas,NO,70.0,False,6
gpt-4o-mini,32,3,compas,NO,70.0,False,6
gpt-4o-mini,33,1,compas,YES,75.0,True,6
gpt-4o-mini,33,2,compas,YES,75.0,True,6
gpt-4o-mini,33,3,compas,YES,75.0,True,6
gpt-4o-mini,34,1,compas,YES,80.0,True,6
gpt-4o-mini,34,2,compas,YES,85.0,True,6
gpt-4o-mini,34,3,compas,YES,85.0,True,6
gpt-4o-mini,35,1,compas,NO,85.0,False,6
gpt-4o-mini,35,2,compas,NO,90.0,False,6
gpt-4o-mini,35,3,compas,NO,85.0,False,6
gpt-4o-mini,36,1,compas,NO,75.0,False,6
gpt-4o-mini,36,2,compas,NO,65.0,False,6
gpt-4o-mini,36,3,compas,NO,75.0,False,6
gpt-4o-mini,37,1,compas,YES,75.0,True,6
gpt-4o-mini,37,2,compas,YES,75.0,True,6
gpt-4o-mini,37,3,compas,YES,75.0,True,6
gpt-4o-mini,38,1,compas,NO,85.0,False,6
gpt-4o-mini,38,2,compas,NO,85.0,False,6
gpt-4o-mini,38,3,compas,NO,85.0,False,6
gpt-4o-mini,39,1,compas,NO,85.0,False,6
gpt-4o-mini,39,2,compas,NO,85.0,False,6
gpt-4o-mini,39,3,compas,NO,85.0,False,6
gpt-4o-mini,3,1,compas,YES,85.0,True,6
gpt-4o-mini,3,2,compas,YES,85.0,True,6
gpt-4o-mini,3,3,compas,YES,85.0,True,6
gpt-4o-mini,40,1,compas,NO,85.0,False,6
gpt-4o-mini,40,2,compas,NO,85.0,False,6
gpt-4o-mini,40,3,compas,NO,85.0,False,6
gpt-4o-mini,41,1,compas,NO,85.0,False,6
gpt-4o-mini,41,2,compas,NO,90.0,False,6
gpt-4o-mini,41,3,compas,NO,85.0,False,6
gpt-4o-mini,42,1,compas,YES,85.0,True,6
gpt-4o-mini,42,2,compas,YES,85.0,True,6
gpt-4o-mini,42,3,compas,YES,85.0,True,6
gpt-4o-mini,43,1,compas,NO,85.0,False,6
gpt-4o-mini,43,2,compas,NO,85.0,False,6
gpt-4o-mini,43,3,compas,NO,85.0,False,6
gpt-4o-mini,44,1,compas,NO,90.0,False,6
gpt-4o-mini,44,2,compas,NO,85.0,False,6
gpt-4o-mini,44,3,compas,NO,85.0,False,6
gpt-4o-mini,45,1,compas,YES,70.0,False,6
gpt-4o-mini,45,2,compas,YES,75.0,False,6
gpt-4o-mini,45,3,compas,YES,75.0,False,6
gpt-4o-mini,46,1,compas,NO,85.0,True,6
gpt-4o-mini,46,2,compas,NO,85.0,True,6
gpt-4o-mini,46,3,compas,NO,85.0,True,6
gpt-4o-mini,47,1,compas,NO,75.0,False,6
gpt-4o-mini,47,2,compas,NO,75.0,False,6
gpt-4o-mini,47,3,compas,NO,75.0,False,6
gpt-4o-mini,48,1,compas,NO,85.0,True,6
gpt-4o-mini,48,2,compas,NO,85.0,True,6
gpt-4o-mini,48,3,compas,NO,85.0,True,6
gpt-4o-mini,49,1,compas,NO,75.0,False,6
gpt-4o-mini,49,2,compas,NO,75.0,False,6
gpt-4o-mini,49,3,compas,NO,70.0,False,6
gpt-4o-mini,4,1,compas,NO,85.0,False,6
gpt-4o-mini,4,2,compas,NO,85.0,False,6
gpt-4o-mini,4,3,compas,NO,85.0,False,6
gpt-4o-mini,50,1,compas,NO,85.0,False,6
gpt-4o-mini,50,2,compas,NO,90.0,False,6
gpt-4o-mini,50,3,compas,NO,85.0,False,6
gpt-4o-mini,51,1,compas,YES,85.0,True,6
gpt-4o-mini,51,2,compas,YES,85.0,True,6
gpt-4o-mini,51,3,compas,YES,75.0,True,6
gpt-4o-mini,52,1,compas,NO,70.0,True,6
gpt-4o-mini,52,2,compas,YES,75.0,True,6
gpt-4o-mini,52,3,compas,NO,75.0,True,6
gpt-4o-mini,53,1,compas,NO,85.0,False,6
gpt-4o-mini,53,2,compas,NO,85.0,False,6
gpt-4o-mini,53,3,compas,NO,85.0,False,6
gpt-4o-mini,54,1,compas,NO,75.0,False,6
gpt-4o-mini,54,2,compas,YES,75.0,False,6
gpt-4o-mini,54,3,compas,NO,75.0,False,6
gpt-4o-mini,55,1,compas,YES,75.0,True,6
gpt-4o-mini,55,2,compas,YES,75.0,True,6
gpt-4o-mini,55,3,compas,YES,85.0,True,6
gpt-4o-mini,56,1,compas,NO,85.0,False,6
gpt-4o-mini,56,2,compas,NO,85.0,False,6
gpt-4o-mini,56,3,compas,NO,85.0,False,6
gpt-4o-mini,57,1,compas,NO,75.0,True,6
gpt-4o-mini,57,2,compas,NO,75.0,True,6
gpt-4o-mini,57,3,compas,NO,75.0,True,6
gpt-4o-mini,58,1,compas,NO,75.0,True,6
gpt-4o-mini,58,2,compas,NO,75.0,True,6
gpt-4o-mini,58,3,compas,NO,75.0,True,6
gpt-4o-mini,59,1,compas,NO,75.0,True,6
gpt-4o-mini,59,2,compas,NO,80.0,True,6
gpt-4o-mini,59,3,compas,NO,85.0,True,6
gpt-4o-mini,5,1,compas,NO,75.0,True,6
gpt-4o-mini,5,2,compas,YES,75.0,True,6
gpt-4o-mini,5,3,compas,YES,75.0,True,6
gpt-4o-mini,60,1,compas,NO,95.0,False,6
gpt-4o-mini,60,2,compas,NO,85.0,False,6
gpt-4o-mini,60,3,compas,NO,85.0,False,6
gpt-4o-mini,61,1,compas,YES,85.0,True,6
gpt-4o-mini,61,2,compas,YES,85.0,True,6
gpt-4o-mini,61,3,compas,YES,85.0,True,6
gpt-4o-mini,62,1,compas,NO,85.0,False,6
gpt-4o-mini,62,2,compas,NO,85.0,False,6
gpt-4o-mini,62,3,compas,NO,85.0,False,6
gpt-4o-mini,63,1,compas,NO,85.0,False,6
gpt-4o-mini,63,2,compas,NO,85.0,False,6
gpt-4o-mini,63,3,compas,NO,85.0,False,6
gpt-4o-mini,64,1,compas,YES,75.0,False,6
gpt-4o-mini,64,2,compas,YES,75.0,False,6
gpt-4o-mini,64,3,compas,NO,75.0,False,6
gpt-4o-mini,65,1,compas,NO,70.0,False,6
gpt-4o-mini,65,2,compas,NO,70.0,False,6
gpt-4o-mini,65,3,compas,NO,75.0,False,6
gpt-4o-mini,66,1,compas,NO,85.0,False,6
gpt-4o-mini,66,2,compas,NO,85.0,False,6
gpt-4o-mini,66,3,compas,NO,85.0,False,6
gpt-4o-mini,67,1,compas,NO,85.0,False,6
gpt-4o-mini,67,2,compas,NO,85.0,False,6
gpt-4o-mini,67,3,compas,NO,85.0,False,6
gpt-4o-mini,68,1,compas,NO,75.0,False,6
gpt-4o-mini,68,2,compas,NO,75.0,False,6
gpt-4o-mini,68,3,compas,NO,75.0,False,6
gpt-4o-mini,69,1,compas,YES,85.0,False,6
gpt-4o-mini,69,2,compas,YES,85.0,False,6
gpt-4o-mini,69,3,compas,YES,85.0,False,6
gpt-4o-mini,6,1,compas,NO,85.0,False,6
gpt-4o-mini,6,2,compas,NO,85.0,False,6
gpt-4o-mini,6,3,compas,NO,85.0,False,6
gpt-4o-mini,70,1,compas,NO,85.0,False,6
gpt-4o-mini,70,2,compas,NO,85.0,False,6
gpt-4o-mini,70,3,compas,NO,85.0,False,6
gpt-4o-mini,71,1,compas,YES,75.0,True,6
gpt-4o-mini,71,2,compas,YES,75.0,True,6
gpt-4o-mini,71,3,compas,YES,75.0,True,6
gpt-4o-mini,72,1,compas,YES,70.0,False,6
gpt-4o-mini,72,2,compas,NO,70.0,False,6
gpt-4o-mini,72,3,compas,NO,70.0,False,6
gpt-4o-mini,73,1,compas,YES,75.0,True,6
gpt-4o-mini,73,2,compas,YES,75.0,True,6
gpt-4o-mini,73,3,compas,YES,85.0,True,6
gpt-4o-mini,74,1,compas,YES,70.0,False,6
gpt-4o-mini,74,2,compas,NO,70.0,False,6
gpt-4o-mini,74,3,compas,YES,75.0,False,6
gpt-4o-mini,75,1,compas,NO,85.0,False,6
gpt-4o-mini,75,2,compas,NO,90.0,False,6
gpt-4o-mini,75,3,compas,NO,85.0,False,6
gpt-4o-mini,76,1,compas,YES,75.0,True,6
gpt-4o-mini,76,2,compas,YES,85.0,True,6
gpt-4o-mini,76,3,compas,YES,85.0,True,6
gpt-4o-mini,77,1,compas,YES,75.0,False,6
gpt-4o-mini,77,2,compas,YES,75.0,False,6
gpt-4o-mini,77,3,compas,YES,75.0,False,6
gpt-4o-mini,78,1,compas,YES,85.0,True,6
gpt-4o-mini,78,2,compas,YES,85.0,True,6
gpt-4o-mini,78,3,compas,YES,85.0,True,6
gpt-4o-mini,79,1,compas,YES,75.0,True,6
gpt-4o-mini,79,2,compas,YES,70.0,True,6
gpt-4o-mini,79,3,compas,YES,75.0,True,6
gpt-4o-mini,7,1,compas,NO,85.0,False,6
gpt-4o-mini,7,2,compas,NO,85.0,False,6
gpt-4o-mini,7,3,compas,NO,85.0,False,6
gpt-4o-mini,80,1,compas,NO,70.0,False,6
gpt-4o-mini,80,2,compas,NO,75.0,False,6
gpt-4o-mini,80,3,compas,NO,75.0,False,6
gpt-4o-mini,81,1,compas,NO,70.0,False,6
gpt-4o-mini,81,2,compas,NO,75.0,False,6
gpt-4o-mini,81,3,compas,NO,75.0,False,6
gpt-4o-mini,82,1,compas,NO,75.0,False,6
gpt-4o-mini,82,2,compas,NO,75.0,False,6
gpt-4o-mini,82,3,compas,YES,75.0,False,6
gpt-4o-mini,83,1,compas,YES,85.0,False,6
gpt-4o-mini,83,2,compas,YES,85.0,False,6
gpt-4o-mini,83,3,compas,YES,85.0,False,6
gpt-4o-mini,84,1,compas,NO,85.0,True,6
gpt-4o-mini,84,2,compas,NO,85.0,True,6
gpt-4o-mini,84,3,compas,NO,85.0,True,6
gpt-4o-mini,85,1,compas,NO,75.0,False,6
gpt-4o-mini,85,2,compas,NO,70.0,False,6
gpt-4o-mini,85,3,compas,NO,75.0,False,6
gpt-4o-mini,86,1,compas,NO,85.0,False,6
gpt-4o-mini,86,2,compas,NO,85.0,False,6
gpt-4o-mini,86,3,compas,NO,90.0,False,6
gpt-4o-mini,87,1,compas,NO,85.0,False,6
gpt-4o-mini,87,2,compas,NO,85.0,False,6
gpt-4o-mini,87,3,compas,NO,85.0,False,6
gpt-4o-mini,88,1,compas,YES,75.0,True,6
gpt-4o-mini,88,2,compas,YES,75.0,True,6
gpt-4o-mini,88,3,compas,YES,75.0,True,6
gpt-4o-mini,89,1,compas,YES,75.0,True,6
gpt-4o-mini,89,2,compas,YES,75.0,True,6
gpt-4o-mini,89,3,compas,YES,75.0,True,6
gpt-4o-mini,8,1,compas,NO,75.0,False,6
gpt-4o-mini,8,2,compas,NO,75.0,False,6
gpt-4o-mini,8,3,compas,NO,70.0,False,6
gpt-4o-mini,90,1,compas,YES,75.0,False,6
gpt-4o-mini,90,2,compas,YES,75.0,False,6
gpt-4o-mini,90,3,compas,YES,75.0,False,6
gpt-4o-mini,91,1,compas,YES,85.0,True,6
gpt-4o-mini,91,2,compas,YES,85.0,True,6
gpt-4o-mini,91,3,compas,YES,85.0,True,6
gpt-4o-mini,92,1,compas,NO,75.0,True,6
gpt-4o-mini,92,2,compas,NO,75.0,True,6
gpt-4o-mini,92,3,compas,NO,75.0,True,6
gpt-4o-mini,93,1,compas,NO,75.0,True,6
gpt-4o-mini,93,2,compas,NO,75.0,True,6
gpt-4o-mini,93,3,compas,NO,70.0,True,6
gpt-4o-mini,94,1,compas,YES,85.0,True,6
gpt-4o-mini,94,2,compas,YES,85.0,True,6
gpt-4o-mini,94,3,compas,YES,85.0,True,6
gpt-4o-mini,95,1,compas,NO,85.0,True,6
gpt-4o-mini,95,2,compas,NO,80.0,True,6
gpt-4o-mini,95,3,compas,NO,75.0,True,6
gpt-4o-mini,96,1,compas,NO,70.0,True,6
gpt-4o-mini,96,2,compas,NO,75.0,True,6
gpt-4o-mini,96,3,compas,NO,75.0,True,6
gpt-4o-mini,97,1,compas,YES,85.0,True,6
gpt-4o-mini,97,2,compas,YES,85.0,True,6
gpt-4o-mini,97,3,compas,YES,85.0,True,6
gpt-4o-mini,98,1,compas,YES,75.0,True,6
gpt-4o-mini,98,2,compas,YES,75.0,True,6
gpt-4o-mini,98,3,compas,YES,85.0,True,6
gpt-4o-mini,99,1,compas,NO,75.0,True,6
gpt-4o-mini,99,2,compas,NO,70.0,True,6
gpt-4o-mini,99,3,compas,NO,70.0,True,6
gpt-4o-mini,9,1,compas,NO,75.0,True,6
gpt-4o-mini,9,2,compas,NO,70.0,True,6
gpt-4o-mini,9,3,compas,NO,70.0,True,6
